Application_ID,Age,Education,Employment_Type,Marital_Status,Dependents,Property_Area,Experience_Years,Monthly_Income,Credit_Score,Loan_Amount,Loan_Term_Months,Existing_Loan,EMI,Savings,Debt_to_Income_Ratio,Loan_Approved
APP-02375,62,Master,Self-employed,Single,0,Rural,39,263037,563,465171,12,Yes,42084,576520,0.16,0
APP-02376,55,Intermediate,Salaried,Married,0,Semiurban,33,232023,850,2267233,12,Yes,216101,331631,0.931,1
APP-02377,29,PhD,Salaried,Single,3,Urban,3,99351,716,332172,72,No,5826,188805,0.059,1
APP-02378,35,Bachelor,Salaried,Single,2,Semiurban,12,168623,779,2217494,48,No,50113,372632,0.297,1
APP-02379,57,Bachelor,Self-employed,Married,3,Semiurban,35,140294,652,1344227,36,Yes,44819,707862,0.319,0
APP-02380,44,Master,Business,Married,3,Semiurban,16,218785,788,698137,12,No,69099,1959961,0.316,1
APP-02381,23,Bachelor,Business,Married,2,Semiurban,0,191725,765,1976068,12,No,194008,1080038,1.012,1
APP-02382,61,PhD,Business,Single,4,Urban,33,358181,686,2076885,12,Yes,201323,948528,0.562,0
APP-02383,57,Master,Self-employed,Married,2,Semiurban,32,264203,673,602911,72,Yes,9966,490293,0.038,1
APP-02384,61,Bachelor,Salaried,Single,1,Semiurban,35,153989,691,1237013,72,No,19309,200118,0.125,1
APP-02385,45,Intermediate,Salaried,Single,0,Urban,17,79587,774,2439270,84,No,32492,606538,0.408,1
APP-02386,34,Matric,Self-employed,Single,4,Urban,12,231948,639,558407,36,No,19245,707418,0.083,1
APP-02387,32,Bachelor,Unemployed,Married,3,Urban,4,43065,688,886012,60,Yes,17727,165943,0.412,0
APP-02388,53,Bachelor,Salaried,Married,2,Rural,26,140982,642,1999016,12,Yes,180180,555169,1.278,0
APP-02389,35,Bachelor,Salaried,Single,3,Rural,7,71429,802,2951129,24,No,150621,75768,2.109,0
APP-02390,26,Intermediate,Salaried,Married,4,Semiurban,0,186603,654,734966,24,No,34219,1004209,0.183,1
APP-02391,42,Matric,Salaried,Single,1,Semiurban,20,196973,536,2257867,84,No,31192,542190,0.158,1
APP-02392,38,Master,Business,Married,4,Urban,12,323603,769,695022,24,Yes,35728,2259750,0.11,1
APP-02393,43,Master,Unemployed,Married,4,Urban,15,94336,681,1991792,36,No,68403,518155,0.725,0
APP-02394,44,Bachelor,Self-employed,Married,2,Urban,17,113238,687,2521129,60,Yes,52153,1003939,0.461,1
APP-02395,50,Bachelor,Salaried,Married,1,Urban,27,189839,789,1492862,12,Yes,160743,47985,0.847,0
APP-02396,50,Master,Self-employed,Married,1,Semiurban,25,245023,804,1428475,24,No,76992,2166995,0.314,1
APP-02397,52,Master,Salaried,Single,4,Semiurban,30,125566,731,2406442,72,Yes,38975,90119,0.31,0
APP-02398,43,Bachelor,Self-employed,Married,4,Semiurban,21,155794,708,503920,84,No,7599,428050,0.049,1
APP-02399,22,Bachelor,Salaried,Single,3,Urban,0,105420,626,185555,36,Yes,5916,549520,0.056,1
APP-02400,32,Master,Salaried,Single,1,Semiurban,3,130934,690,1799765,12,No,194791,98106,1.488,1
APP-02401,61,Intermediate,Self-employed,Single,2,Rural,32,123877,533,1095654,36,No,38212,694388,0.308,0
APP-02402,48,Master,Business,Single,3,Semiurban,23,275172,770,1953976,48,Yes,49229,203220,0.179,1
APP-02403,60,Intermediate,Self-employed,Married,0,Rural,32,230701,758,2026442,12,Yes,196967,839122,0.854,0
APP-02404,60,Intermediate,Self-employed,Married,1,Urban,33,255583,636,996699,60,No,19697,1576230,0.077,1
APP-02405,46,Matric,Salaried,Married,1,Urban,19,205445,506,1126936,72,No,18603,1559071,0.091,1
APP-02406,34,Intermediate,Salaried,Single,4,Urban,12,128769,609,1222481,84,Yes,18292,95401,0.142,0
APP-02407,33,Bachelor,Salaried,Married,0,Urban,11,192855,837,842723,48,No,19464,325676,0.101,1
APP-02408,24,Master,Business,Single,1,Semiurban,1,310123,685,458124,84,No,7086,2743365,0.023,1
APP-02409,50,Bachelor,Business,Married,1,Urban,26,301746,724,1484515,60,Yes,29066,1656592,0.096,1
APP-02410,32,Master,Salaried,Single,0,Urban,8,125707,812,2387256,12,No,237505,951608,1.889,1
APP-02411,61,Master,Business,Single,1,Urban,34,315124,630,2746250,36,No,88046,370038,0.279,1
APP-02412,49,Master,Business,Single,2,Semiurban,27,307688,561,1279328,36,No,40332,645091,0.131,1
APP-02413,59,Master,Salaried,Married,1,Semiurban,35,138649,698,2604259,84,No,38464,167224,0.277,1
APP-02414,40,Bachelor,Unemployed,Married,2,Semiurban,13,59727,565,1257843,60,Yes,26946,270371,0.451,0
APP-02415,24,Bachelor,Self-employed,Married,2,Semiurban,1,162696,768,2730012,60,No,52608,750694,0.323,1
APP-02416,35,Intermediate,Salaried,Single,3,Urban,13,95332,685,2226388,60,Yes,45469,252863,0.477,0
APP-02417,44,Master,Salaried,Single,2,Urban,21,134198,586,2270068,36,Yes,76746,596303,0.572,0
APP-02418,32,Bachelor,Self-employed,Single,1,Semiurban,4,180695,648,2073896,72,No,35904,190482,0.199,1
APP-02419,44,Master,Business,Single,1,Semiurban,18,137530,770,797527,36,Yes,25877,316456,0.188,1
APP-02420,50,Bachelor,Self-employed,Married,0,Urban,21,160848,777,2428040,48,No,58964,944279,0.367,1
APP-02421,28,Intermediate,Business,Married,3,Semiurban,6,299858,739,2423620,24,No,117810,2245893,0.393,1
APP-02422,56,Bachelor,Salaried,Married,0,Rural,34,133351,660,224148,36,Yes,7823,232580,0.059,1
APP-02423,52,Bachelor,Salaried,Married,1,Semiurban,30,146583,564,2323546,24,Yes,120137,451410,0.82,0
APP-02424,30,Matric,Salaried,Single,4,Semiurban,3,74252,831,568554,48,Yes,12867,255139,0.173,1
APP-02425,44,Intermediate,Unemployed,Married,3,Semiurban,20,49723,575,2860649,60,No,60133,394112,1.209,0
APP-02426,31,Intermediate,Self-employed,Single,1,Urban,3,129829,692,1025583,48,No,25257,1036556,0.195,1
APP-02427,61,Bachelor,Salaried,Married,2,Urban,39,221803,636,2833930,24,Yes,141928,1286169,0.64,0
APP-02428,21,Bachelor,Business,Single,3,Rural,0,215205,598,1601821,36,Yes,50334,1061045,0.234,1
APP-02429,23,Bachelor,Salaried,Single,4,Semiurban,0,88105,751,1351656,48,Yes,36150,531848,0.41,1
APP-02430,34,Master,Self-employed,Single,0,Urban,9,148533,812,1616917,60,No,34780,1011734,0.234,1
APP-02431,43,Intermediate,Salaried,Single,1,Semiurban,18,112543,601,998202,84,Yes,13528,829884,0.12,1
APP-02432,34,Bachelor,Business,Single,3,Semiurban,11,121299,741,1671254,36,No,50534,561577,0.417,1
APP-02433,26,Intermediate,Unemployed,Married,4,Semiurban,0,27710,361,1689516,12,No,166232,25568,5.999,0
APP-02434,54,Matric,Business,Married,2,Urban,30,224383,717,1715575,48,Yes,40330,1539157,0.18,1
APP-02435,50,Intermediate,Salaried,Single,4,Semiurban,26,154643,608,2533101,24,No,119396,592523,0.772,0
APP-02436,29,Intermediate,Salaried,Married,0,Urban,3,180210,667,2518780,84,No,32839,1415565,0.182,1
APP-02437,37,Bachelor,Salaried,Single,0,Urban,10,133828,611,459462,72,No,8020,1080399,0.06,1
APP-02438,49,Intermediate,Business,Married,4,Semiurban,24,188090,716,889870,12,No,94050,802599,0.5,1
APP-02439,60,Intermediate,Business,Married,4,Semiurban,35,184193,780,2140521,60,Yes,43943,1277907,0.239,1
APP-02440,27,Matric,Self-employed,Married,0,Urban,0,77350,658,2152150,24,No,102477,134717,1.325,0
APP-02441,46,Master,Self-employed,Married,2,Urban,17,118409,696,2064822,84,No,30238,537481,0.255,1
APP-02442,22,Intermediate,Salaried,Single,1,Semiurban,0,82299,713,2173064,24,No,106990,274834,1.3,0
APP-02443,21,Master,Unemployed,Married,3,Semiurban,0,52427,577,160390,72,No,2650,72635,0.051,0
APP-02444,40,Bachelor,Business,Married,3,Urban,12,329505,708,2684555,48,Yes,65493,1728563,0.199,1
APP-02445,32,Bachelor,Salaried,Married,0,Urban,4,81327,725,944236,36,Yes,28462,20944,0.35,1
APP-02446,41,Bachelor,Unemployed,Married,4,Urban,18,55668,545,305069,84,No,4348,52491,0.078,0
APP-02447,56,Bachelor,Self-employed,Single,4,Urban,34,226031,627,1716116,48,No,41016,1024671,0.181,1
APP-02448,44,Master,Salaried,Married,3,Urban,20,136065,585,2273834,72,No,39025,99643,0.287,1
APP-02449,50,Intermediate,Self-employed,Single,0,Urban,21,164511,720,778067,24,No,36055,144753,0.219,1
APP-02450,42,Intermediate,Business,Single,0,Urban,19,299104,763,900005,60,Yes,18717,969982,0.063,1
APP-02451,37,Master,Self-employed,Married,3,Semiurban,13,102401,513,1307289,84,No,19009,366460,0.186,1
APP-02452,49,Master,Salaried,Married,4,Rural,23,125750,636,1755317,24,Yes,89216,549083,0.709,0
APP-02453,31,Master,Salaried,Married,2,Urban,5,198106,600,1130155,12,Yes,106770,1013083,0.539,0
APP-02454,44,Master,Self-employed,Married,2,Semiurban,15,216659,801,2564915,36,No,85355,350878,0.394,1
APP-02455,57,Intermediate,Unemployed,Single,2,Urban,31,102576,765,2021148,84,Yes,30059,363599,0.293,1
APP-02456,31,Intermediate,Business,Married,3,Rural,7,267974,762,1085545,48,Yes,25924,1234777,0.097,1
APP-02457,41,Matric,Salaried,Single,4,Rural,12,182008,733,527060,84,No,6789,589255,0.037,1
APP-02458,28,Master,Salaried,Married,2,Semiurban,0,103843,690,2652590,72,Yes,42723,501414,0.411,1
APP-02459,26,Bachelor,Business,Single,3,Urban,1,247911,624,1004369,12,Yes,102847,1575796,0.415,0
APP-02460,54,Bachelor,Salaried,Married,4,Semiurban,30,186312,578,537747,72,No,9403,1120162,0.05,1
APP-02461,60,Bachelor,Unemployed,Married,2,Urban,31,65278,628,808902,60,No,15903,301810,0.244,1
APP-02462,32,Master,Salaried,Single,4,Rural,5,207460,641,2792159,24,No,136822,59094,0.66,0
APP-02463,55,Bachelor,Business,Single,0,Semiurban,33,199872,624,1821367,36,No,58412,1053180,0.292,1
APP-02464,52,Matric,Business,Married,4,Urban,30,126818,756,224945,12,Yes,21133,1056408,0.167,1
APP-02465,38,Intermediate,Salaried,Married,4,Semiurban,13,129695,663,738714,24,No,39222,634447,0.302,1
APP-02466,58,Bachelor,Business,Single,4,Semiurban,35,322481,609,673467,48,Yes,16943,736245,0.053,1
APP-02467,26,Matric,Salaried,Married,3,Semiurban,4,88157,674,1116613,48,No,28397,529135,0.322,1
APP-02468,22,Bachelor,Salaried,Single,4,Rural,0,95760,655,2966196,24,No,147958,470117,1.545,1
APP-02469,60,Master,Unemployed,Single,3,Urban,32,115963,541,2935337,48,No,70294,214508,0.606,0
APP-02470,31,Master,Business,Single,3,Urban,5,296072,752,2177382,84,No,30398,2249419,0.103,1
APP-02471,29,Bachelor,Unemployed,Married,1,Semiurban,1,46772,753,2354077,36,Yes,72003,176942,1.539,0
APP-02472,32,Intermediate,Self-employed,Single,2,Urban,3,73112,578,770528,72,No,12286,518665,0.168,1
APP-02473,49,Intermediate,Salaried,Single,3,Semiurban,21,155223,638,182754,12,No,19590,322860,0.126,1
APP-02474,64,Bachelor,Self-employed,Single,2,Urban,42,142315,692,1918705,36,Yes,62710,657333,0.441,0
APP-02475,32,Bachelor,Salaried,Married,3,Semiurban,9,104332,593,2019414,84,No,28675,84215,0.275,1
APP-02476,49,Bachelor,Self-employed,Married,1,Semiurban,27,183408,598,1340874,24,No,68713,1145750,0.375,1
APP-02477,64,Bachelor,Self-employed,Married,0,Semiurban,39,127133,525,723738,36,Yes,24804,822071,0.195,1
APP-02478,26,Master,Salaried,Married,1,Urban,0,153383,757,2322424,24,Yes,108904,393352,0.71,1
APP-02479,41,Intermediate,Unemployed,Single,0,Semiurban,19,70315,583,1015388,48,No,25882,185126,0.368,0
APP-02480,52,Master,Salaried,Married,1,Rural,30,147318,578,2340770,24,Yes,124671,221650,0.846,0
APP-02481,58,Matric,Business,Single,2,Semiurban,30,214049,646,745671,12,Yes,68697,1191513,0.321,0
APP-02482,34,Master,Salaried,Married,0,Urban,5,154742,598,2563089,72,No,44875,1095570,0.29,1
APP-02483,62,Master,Self-employed,Married,1,Rural,36,295493,807,1634322,36,No,49441,458224,0.167,1
APP-02484,46,Bachelor,Business,Married,1,Semiurban,20,192251,556,2158150,36,No,64810,928021,0.337,1
APP-02485,55,Bachelor,Business,Married,3,Semiurban,29,189916,522,1036197,84,No,15413,1019680,0.081,1
APP-02486,64,Master,Salaried,Single,4,Semiurban,37,193290,751,1456012,36,No,45115,1622798,0.233,1
APP-02487,38,Intermediate,Unemployed,Married,3,Urban,10,55420,680,2344410,60,Yes,47015,400645,0.848,0
APP-02488,61,Master,Salaried,Single,1,Urban,32,233399,792,284391,84,Yes,4090,945934,0.018,1
APP-02489,22,PhD,Salaried,Single,0,Urban,0,174118,623,2821921,60,No,54122,1359529,0.311,1
APP-02490,44,Bachelor,Salaried,Married,1,Urban,18,162957,710,1998764,24,Yes,105547,1268916,0.648,1
APP-02491,49,Bachelor,Unemployed,Single,0,Urban,26,87409,644,155509,12,No,16069,598972,0.184,1
APP-02492,23,Master,Salaried,Married,0,Urban,0,88167,683,2998506,36,Yes,92066,592149,1.044,1
APP-02493,51,Intermediate,Business,Married,1,Rural,28,289073,603,1515873,60,Yes,27404,1645903,0.095,0
APP-02494,47,Bachelor,Salaried,Single,4,Rural,24,150917,687,1651548,36,Yes,50763,136689,0.336,0
APP-02495,56,Bachelor,Salaried,Single,3,Urban,33,209320,624,264033,84,No,3469,1351045,0.017,1
APP-02496,29,Intermediate,Salaried,Married,2,Rural,1,62057,541,1004657,84,No,13416,363779,0.216,1
APP-02497,25,Bachelor,Unemployed,Single,2,Urban,0,38622,477,978727,24,Yes,51335,246474,1.329,0
APP-02498,48,Master,Self-employed,Married,4,Semiurban,26,234499,670,2258457,72,No,38969,1849025,0.166,1
APP-02499,28,Matric,Business,Single,1,Urban,3,234623,649,1121081,60,Yes,22741,1992550,0.097,1
APP-02500,44,Matric,Salaried,Married,0,Semiurban,21,90860,703,1851633,48,No,45135,671402,0.497,1
APP-02501,41,Bachelor,Salaried,Single,4,Rural,17,203413,765,1153092,12,No,120819,557664,0.594,1
APP-02502,34,Intermediate,Salaried,Married,0,Urban,12,180604,709,1294688,72,No,23068,402948,0.128,1
APP-02503,59,Bachelor,Salaried,Single,1,Urban,36,165485,776,1525496,48,No,38654,1384106,0.234,1
APP-02504,44,Bachelor,Self-employed,Married,4,Urban,20,173190,549,640412,60,Yes,12485,538107,0.072,0
APP-02505,48,Bachelor,Business,Married,1,Rural,19,105281,723,1558710,84,No,22688,837952,0.215,1
APP-02506,37,Intermediate,Salaried,Single,3,Urban,9,160188,648,842538,24,Yes,44554,68823,0.278,0
APP-02507,25,Matric,Business,Single,4,Rural,2,73690,675,1612601,24,Yes,77444,644655,1.051,0
APP-02508,53,Matric,Business,Married,4,Semiurban,28,100202,710,516893,72,No,9162,708734,0.091,1
APP-02509,60,Bachelor,Unemployed,Married,2,Semiurban,34,82681,596,466914,72,No,8401,629749,0.102,1
APP-02510,50,Master,Salaried,Married,1,Urban,25,201169,661,277736,24,No,13489,757196,0.067,1
APP-02511,47,Bachelor,Salaried,Married,4,Rural,24,154024,827,2531528,48,Yes,57078,792722,0.371,1
APP-02512,36,Bachelor,Self-employed,Married,3,Semiurban,8,161084,648,1692707,36,No,59313,660288,0.368,0
APP-02513,26,Master,Business,Married,2,Semiurban,1,180155,850,420410,84,No,5606,744358,0.031,1
APP-02514,39,Bachelor,Salaried,Married,1,Rural,12,138568,584,1192745,48,Yes,27315,480665,0.197,1
APP-02515,56,Master,Salaried,Single,2,Urban,33,192346,707,1014777,60,No,19042,1308044,0.099,1
APP-02516,21,PhD,Business,Married,0,Urban,0,232984,500,2995164,84,Yes,42370,1257970,0.182,1
APP-02517,25,Bachelor,Salaried,Married,3,Urban,0,187826,595,1261748,12,No,129312,1392015,0.688,1
APP-02518,29,Master,Self-employed,Single,0,Urban,7,247079,769,1556163,72,No,27360,1519156,0.111,1
APP-02519,58,Master,Salaried,Married,3,Semiurban,29,153091,499,2939844,60,No,63664,768276,0.416,1
APP-02520,33,Bachelor,Salaried,Married,2,Rural,8,158307,648,1179617,48,No,30780,1204553,0.194,1
APP-02521,28,Bachelor,Salaried,Married,3,Semiurban,5,151479,546,2105746,36,Yes,69422,219330,0.458,0
APP-02522,47,Bachelor,Self-employed,Married,4,Semiurban,18,219148,659,2319027,48,No,53926,1168600,0.246,1
APP-02523,47,Master,Self-employed,Single,1,Urban,24,274155,662,1705083,60,Yes,32152,785819,0.117,1
APP-02524,25,Intermediate,Business,Married,1,Rural,0,305321,790,2347786,72,No,42340,1159943,0.139,1
APP-02525,45,Intermediate,Salaried,Married,3,Urban,23,126452,559,1462799,84,No,21005,688611,0.166,1
APP-02526,45,Bachelor,Salaried,Married,3,Rural,22,86230,621,2395416,36,No,82858,60812,0.961,0
APP-02527,56,Master,Unemployed,Single,0,Rural,29,111587,715,1439205,72,No,23035,737118,0.206,1
APP-02528,21,Bachelor,Salaried,Married,2,Urban,0,156107,735,1026078,60,Yes,18591,970981,0.119,1
APP-02529,39,Bachelor,Salaried,Single,3,Urban,16,111216,652,2092969,48,No,56618,857948,0.509,1
APP-02530,47,Bachelor,Self-employed,Single,4,Semiurban,22,234582,670,851957,12,Yes,81027,582450,0.345,0
APP-02531,57,Intermediate,Salaried,Single,4,Rural,32,205393,656,753756,72,Yes,11521,600262,0.056,0
APP-02532,56,Bachelor,Self-employed,Married,0,Rural,32,240555,701,1304251,24,No,66451,1161473,0.276,1
APP-02533,27,Bachelor,Business,Single,3,Rural,4,201460,666,2662187,72,No,46746,524744,0.232,1
APP-02534,38,Matric,Unemployed,Married,4,Rural,13,49299,641,2725660,12,No,250316,394406,5.078,0
APP-02535,47,Matric,Business,Married,4,Urban,19,248055,686,2009795,24,Yes,102838,940359,0.415,0
APP-02536,32,Bachelor,Salaried,Married,0,Semiurban,9,199921,663,1400372,48,No,37583,1347719,0.188,1
APP-02537,47,Bachelor,Self-employed,Married,3,Urban,25,223325,573,106286,12,No,10919,145221,0.049,1
APP-02538,45,Bachelor,Salaried,Married,0,Semiurban,23,192713,566,149430,60,No,2793,1460924,0.014,1
APP-02539,56,Master,Salaried,Single,1,Urban,28,128331,769,987555,24,No,53209,911544,0.415,1
APP-02540,59,Bachelor,Salaried,Married,2,Semiurban,31,166626,629,1632340,36,Yes,52577,959315,0.316,1
APP-02541,31,Master,Business,Married,0,Rural,9,138430,534,1118282,84,No,16655,959834,0.12,1
APP-02542,56,Intermediate,Salaried,Married,1,Semiurban,33,240057,774,2969297,72,No,45436,100654,0.189,1
APP-02543,51,PhD,Business,Married,1,Rural,24,206648,660,1213071,84,No,16945,786407,0.082,1
APP-02544,61,Master,Salaried,Married,2,Urban,39,181041,577,1232233,12,Yes,120377,36484,0.665,0
APP-02545,38,Intermediate,Self-employed,Single,4,Semiurban,15,78743,742,2687207,36,No,92959,608520,1.181,0
APP-02546,60,Bachelor,Business,Married,3,Rural,33,217818,749,2472391,12,Yes,254684,189311,1.169,0
APP-02547,22,Matric,Self-employed,Married,3,Semiurban,0,67932,748,2825314,48,No,68538,94355,1.009,1
APP-02548,36,PhD,Business,Single,1,Semiurban,14,146246,539,2539035,12,No,259760,866127,1.776,1
APP-02549,49,Bachelor,Salaried,Married,3,Urban,25,125437,634,1378790,12,No,130070,449906,1.037,0
APP-02550,32,Matric,Salaried,Married,3,Urban,3,121272,540,223263,36,No,7015,975356,0.058,1
APP-02551,53,PhD,Salaried,Married,1,Rural,25,254896,578,2792772,60,No,54906,13293,0.215,1
APP-02552,24,Bachelor,Business,Married,0,Urban,0,123719,629,2244079,36,Yes,74497,896111,0.602,0
APP-02553,23,Master,Business,Married,0,Semiurban,0,262075,520,826780,84,Yes,12688,2189161,0.048,1
APP-02554,35,Matric,Unemployed,Married,0,Urban,8,22958,683,2301547,12,Yes,243455,141961,10.604,0
APP-02555,35,Intermediate,Business,Single,2,Urban,8,269642,691,426590,84,No,5606,527555,0.021,1
APP-02556,57,Master,Business,Single,3,Semiurban,32,290110,648,639725,60,No,11907,2155350,0.041,1
APP-02557,57,Bachelor,Business,Married,3,Urban,30,345320,713,1951373,48,No,44392,139076,0.129,1
APP-02558,40,Matric,Business,Married,1,Semiurban,11,217481,842,1642615,36,No,53157,14400,0.244,1
APP-02559,50,Intermediate,Salaried,Married,0,Urban,25,157369,721,2950069,48,Yes,69519,453432,0.442,1
APP-02560,23,Master,Salaried,Single,4,Urban,0,106900,664,674831,60,No,12963,438243,0.121,1
APP-02561,51,Intermediate,Salaried,Single,4,Rural,26,158435,724,2081896,72,No,33423,943124,0.211,1
APP-02562,61,Bachelor,Salaried,Single,2,Semiurban,32,167254,786,2527709,24,No,134539,928651,0.804,1
APP-02563,30,Master,Self-employed,Single,0,Urban,1,72479,783,485179,72,No,8173,310873,0.113,1
APP-02564,21,Intermediate,Business,Married,3,Urban,0,74468,687,430349,60,Yes,8732,61516,0.117,1
APP-02565,59,Bachelor,Self-employed,Married,4,Rural,37,278884,648,2018071,36,Yes,63755,941531,0.229,0
APP-02566,29,Bachelor,Self-employed,Married,0,Urban,1,212585,701,650921,24,No,32478,1037602,0.153,1
APP-02567,44,Master,Self-employed,Single,4,Semiurban,15,219929,746,2767515,12,No,266962,1194298,1.214,1
APP-02568,54,Bachelor,Salaried,Single,3,Urban,25,131997,674,1244745,24,No,61071,992083,0.463,1
APP-02569,32,Bachelor,Unemployed,Single,3,Semiurban,4,42802,619,2393035,24,No,119843,274877,2.8,0
APP-02570,63,Master,Business,Married,1,Urban,35,227028,790,820603,24,Yes,41943,1898481,0.185,1
APP-02571,29,Matric,Salaried,Single,0,Urban,5,136791,634,2589441,72,Yes,45226,673258,0.331,0
APP-02572,35,Matric,Salaried,Single,1,Semiurban,13,177850,638,1556079,84,Yes,21194,280685,0.119,0
APP-02573,54,Bachelor,Unemployed,Single,3,Semiurban,32,91149,666,2282673,36,No,69693,72933,0.765,0
APP-02574,63,Intermediate,Self-employed,Single,4,Urban,41,236511,563,590773,84,No,8132,672735,0.034,0
APP-02575,61,Master,Salaried,Married,0,Urban,36,172053,612,2698450,12,Yes,258225,786881,1.501,0
APP-02576,23,Bachelor,Salaried,Married,4,Rural,0,66355,772,2149296,72,No,36279,131562,0.547,1
APP-02577,53,Intermediate,Salaried,Married,3,Urban,28,158652,568,663536,36,Yes,21638,353853,0.136,0
APP-02578,45,Master,Salaried,Married,0,Urban,18,143592,748,2338460,48,Yes,54154,493768,0.377,1
APP-02579,51,Bachelor,Salaried,Married,0,Urban,26,173914,634,1613244,48,No,40469,942865,0.233,1
APP-02580,42,Intermediate,Salaried,Married,1,Urban,14,157912,672,827649,84,Yes,11614,1024940,0.074,1
APP-02581,52,Bachelor,Salaried,Married,4,Semiurban,28,198784,588,742346,24,Yes,34192,1489964,0.172,1
APP-02582,32,Master,Self-employed,Married,1,Urban,6,188270,628,2593957,72,No,43032,967608,0.229,1
APP-02583,35,Intermediate,Salaried,Single,2,Rural,11,159223,818,190902,12,Yes,19496,237644,0.122,1
